,Unnamed: 0,START_DATE,END_DATE
7731,1833433,2015-08-28,2015-08-28
7732,1469068,2011-08-28,2011-08-29
7733,787986,1995-08-28,
7734,343891,2001-08-28,2001-08-31
7735,1812193,2015-08-28,2015-08-28
7736,88091,1996-08-27,1996-08-28
7737,26337,2007-08-29,2007-10-16
7738,1771038,2014-08-29,2014-08-29
7739,182352,1999-08-29,1999-08-29
7740,549587,1995-08-29,
7741,1053219,2003-08-29,
7742,1079587,1992-08-28,
7743,824174,2000-08-28,
7744,1538791,2009-08-29,
7745,188372,1994-08-29,1994-08-29
7746,285414,2002-08-29,
7747,1679173,2013-08-29,
7748,179994,1995-08-29,1995-08-29
7749,450715,2007-08-29,
7750,1125118,1995-08-29,
7751,150485,2002-08-29,2002-09-01
7752,901779,1998-08-29,
7753,1078779,2010-08-29,
7754,547052,1992-08-28,
7755,1620344,2012-08-28,
7756,329986,2005-08-29,2005-08-29
7757,122928,1999-08-29,1999-08-30
7758,109605,1998-08-29,1998-08-30
7759,1002742,1993-08-29,
7760,288190,2009-08-29,2009-08-29
7761,1074436,2001-08-29,
7762,1646184,2013-08-29,2013-08-31
7763,1571195,2012-08-28,2012-08-31
7764,717277,1994-08-29,1994-08-30
7765,1077233,2007-08-30,
7766,341587,2007-08-30,2007-08-30
7767,1131803,1997-08-30,
7768,1070362,2007-08-30,
7769,611493,1998-08-30,
7770,123852,2000-08-29,2000-08-30
7771,611485,1998-08-30,
7772,334234,2007-08-30,2007-08-30
7773,1560670,2011-08-30,
7774,1780554,2014-08-30,2014-08-30
7775,1585866,2012-08-29,2012-08-29
7776,158328,2003-08-30,2003-08-30
7777,1764579,2014-08-30,
7778,214636,1998-08-30,1998-09-01
7779,113014,1998-08-30,1998-08-30
7780,50967,1992-08-29,1992-08-29
7781,1584771,2012-08-29,
7782,334236,2007-08-30,2007-08-30
7783,1846593,2015-08-30,2015-08-30
7784,1517590,2011-08-30,2011-09-01
7785,769874,1992-08-29,1992-08-29
7786,709074,1995-08-30,1995-08-30
7787,25346,2007-08-30,2007-08-30
7788,1470578,2011-08-30,2011-08-30
7789,1112499,1992-08-29,
7790,825574,2000-08-29,
7791,1573830,2012-08-29,2012-08-29
7792,1633427,2012-08-29,
7793,237094,1997-08-31,1997-08-31
7794,1311828,2006-08-31,2006-08-31
7795,955981,1997-08-31,
7796,101900,1997-08-31,1997-08-31
7797,101303,1997-08-31,1997-08-31
7798,288904,2009-08-31,2009-08-31
7799,252338,2006-08-31,2006-08-31
7800,1137429,1992-08-30,
7801,1696774,2013-08-31,
7802,1852281,2015-08-31,
7803,904075,1997-08-31,
7804,275492,2002-08-31,2002-08-31
7805,880746,1999-08-31,
7806,695779,1995-08-31,1995-08-31
7807,118800,1999-08-31,1999-08-31
7808,1215219,2010-08-31,2010-09-06
7809,1003123,1993-08-31,
7810,1469548,2011-08-31,2011-08-31
7811,21583,2007-08-31,2007-08-31
7812,364129,2000-08-30,
7813,1084704,2008-08-30,
7814,1817524,2015-08-31,2015-08-31
7815,21470,2007-09-01,2007-09-01
7816,1400982,1992-08-31,1992-08-31
7817,194960,1997-09-01,1997-09-01
7818,885416,1997-09-01,
7819,137712,2001-09-01,2001-09-01
7820,1590727,2012-08-31,2012-08-31
7821,1066981,2005-09-01,
7822,863736,2000-08-31,
7823,770248,1992-08-31,1992-08-31
7824,153406,2002-09-01,2002-09-02
7825,1340911,2005-09-01,2005-09-01
7826,1345771,2002-09-01,2002-09-01
7827,983529,1998-09-01,
7828,73219,1994-09-01,1994-09-01
7829,634555,2006-09-01,
7830,88243,1996-08-31,1996-08-31
7831,1880156,2010-09-01,
7832,101257,1997-09-01,1997-09-01
7833,1870548,2015-09-01,
7834,1604242,2012-08-31,2012-08-31
7835,806728,2007-09-01,2007-09-10
7836,32391,2008-08-31,2008-08-31
7837,1801614,2015-09-01,2015-09-02
7838,826165,2000-08-31,
7839,1661013,2013-09-01,2013-09-01
7840,682627,1995-09-01,
7841,1693571,2013-09-01,
7842,764485,1994-09-02,
7843,583653,2008-09-01,
7844,994627,2001-09-02,
7845,1348950,2001-09-02,2001-09-02
7846,77030,1995-09-02,1995-09-02
7847,1681,2005-09-02,2005-09-11
7848,1175744,1999-09-02,1999-09-02
7849,1491576,2011-09-02,2011-09-02
7850,21732,2007-09-02,2007-09-03
7851,1062551,2004-09-01,2004-09-04
7852,145671,2001-09-02,2001-09-03
7853,1108151,2008-09-01,
7854,709285,1995-09-02,1995-09-02
7855,42718,1992-09-01,1992-09-01
7856,162452,2003-09-02,2003-09-14
7857,64434,1994-09-02,1994-09-03
7858,1081936,1996-09-01,
7859,816473,2006-09-02,
7860,101511,1997-09-02,1997-09-03
7861,348588,2007-09-02,2007-09-02
7862,135097,2000-09-01,2000-09-02
7863,915102,1999-09-02,
7864,861093,1999-09-02,
7865,388741,2005-09-02,
7866,147839,2002-09-02,2002-09-03
7867,78654,1995-09-02,1995-09-02
7868,112202,1998-09-02,1998-09-03
7869,146733,2002-09-02,2002-09-02
7870,1031201,1999-09-02,
7871,1560819,2011-09-02,
7872,768744,2002-09-03,
7873,1230859,2010-09-03,2010-09-03
7874,1526779,2011-09-03,2011-09-13
7875,1015041,1995-09-03,
7876,1119518,2002-09-03,
7877,24118,2007-09-03,2007-09-05
7878,388487,2005-09-03,
7879,331579,2007-09-03,2007-09-03
7880,1342911,2005-09-03,2005-09-03
7881,1284325,2009-09-03,2009-09-06
7882,621231,2005-09-03,
7883,1472265,2011-09-03,2011-09-03
7884,780087,1995-09-03,1995-09-03
7885,1122598,1996-09-02,
7886,1269647,2007-09-03,2007-09-03
7887,1106214,1994-09-03,
7888,1145513,1992-09-02,1992-09-02
7889,225212,1995-09-03,1995-09-03
7890,81576,1995-09-03,1995-09-05
7891,672576,2003-09-03,
7892,339146,2009-09-03,2009-09-06
7893,968149,1996-09-02,
7894,599005,2000-09-02,
7895,995668,2000-09-02,
7896,1492489,2011-09-03,2011-09-03
7897,1827642,2015-09-03,2015-09-03
7898,887775,1998-09-03,
7899,735377,1993-09-04,1993-09-04
7900,1642444,2013-09-04,2013-09-04
7901,1104511,1999-09-04,
7902,661124,2005-09-04,
7903,1388731,1997-09-04,1997-09-04
7904,11936,2006-09-04,2006-09-04
7905,38519,2009-09-04,2009-11-01
7906,1568489,2012-09-03,2012-09-03
7907,559327,2000-09-03,
7908,726141,2002-09-04,2002-09-04
7909,221535,1993-09-04,1993-09-05
7910,1635795,2013-09-04,2013-09-17
7911,838181,1997-09-04,
7912,550243,1995-09-04,
7913,89478,1996-09-03,1996-09-03
7914,868432,1998-09-04,
7915,474168,2005-09-04,
7916,1657063,2013-09-04,2013-09-10
7917,320760,2006-09-04,2006-09-04
7918,13993,2006-09-04,2006-09-04
7919,773512,1995-09-04,
7920,1581246,2012-09-03,2012-09-05
7921,47531,1992-09-03,1992-09-03
7922,1086440,1999-09-04,
7923,709405,1995-09-04,1995-09-04
7924,936018,1997-09-04,
7925,866414,2002-09-04,
7926,612214,1998-09-04,
7927,324740,2001-09-04,2001-09-04
7928,1639684,2013-09-04,2013-09-04
7929,244664,1992-09-03,1992-09-03
7930,783736,1995-09-04,1995-09-04
7931,1561029,2011-09-05,
7932,1780462,2014-09-05,
7933,611516,1998-09-05,
7934,161153,2003-09-05,2003-09-05
7935,1142529,1999-09-05,
7936,635499,2006-09-05,
7937,1066748,2004-09-04,
7938,529016,2007-09-05,
7939,565465,2005-09-05,
7940,1327425,2004-09-04,2004-09-04
7941,159563,2003-09-05,2003-09-05
7942,634404,2006-09-05,
7943,1502992,2011-09-05,2011-09-05
7944,157157,2003-09-05,2003-09-05
7945,671192,2007-09-05,
7946,1505712,2011-09-05,2011-09-05
7947,80230,1995-09-05,1995-09-05
7948,616382,2005-09-05,
7949,1494307,2011-09-05,2011-09-05
7950,1206072,2010-09-05,
7951,106676,1998-09-05,1998-09-05
7952,1780688,2014-09-06,2014-09-06
7953,1265897,2007-09-06,2007-09-06
7954,227445,1993-09-06,1993-09-06
7955,235061,1996-09-05,1996-09-05
7956,263357,2002-09-06,2002-09-06
7957,66191,1994-09-06,1994-09-12
7958,1498753,2011-09-06,2011-09-06
7959,751719,2000-09-05,
7960,610770,1997-09-06,
7961,1122853,2006-09-06,
7962,50305,1992-09-05,1992-09-05
7963,344242,2003-09-06,2003-09-06
7964,244201,1997-09-06,1997-09-06
7965,1633588,2012-09-05,
7966,717956,1997-09-06,1997-09-07
7967,1877111,2009-09-06,
7968,57460,1993-09-06,1993-09-06
7969,506204,2000-09-05,
7970,30834,2008-09-05,2008-09-07
7971,57185,1993-09-06,1993-09-06
7972,152646,2002-09-06,2002-09-06
7973,236859,1994-09-06,1994-09-06
7974,1545368,2010-09-06,
7975,837231,1997-09-06,
7976,1846781,2015-09-06,2015-09-06
7977,1101004,2005-09-06,
7978,193768,1997-09-06,1997-09-06
7979,602129,2002-09-06,
7980,111826,1998-09-06,1998-09-06
7981,1545383,2010-09-06,
7982,1545380,2010-09-06,
7983,1817553,2015-09-07,2015-09-07
7984,1682991,2013-09-07,2013-09-07
7985,293120,2001-09-07,2001-09-07
7986,121799,1999-09-07,1999-09-07
7987,1092578,1998-09-07,
7988,1847345,2015-09-07,2015-09-26
7989,238059,1999-09-07,1999-09-07
7990,1261279,2002-09-07,2002-09-07
7991,214681,1998-09-07,1998-09-07
7992,615158,2005-09-07,
7993,221540,1993-09-07,1993-09-07
7994,1118403,2007-09-07,
7995,818340,2006-09-07,
7996,124672,2000-09-06,2000-09-06
7997,959867,1997-09-07,
7998,1539078,2009-09-08,
7999,651266,2008-09-07,
8000,1005520,1993-09-08,
8001,1456632,2011-09-08,2011-09-09
8002,977305,1997-09-08,
8003,1386814,1997-09-08,1997-09-08
8004,815437,2005-09-08,
8005,102367,1997-09-08,1997-09-08
8006,40953,2009-09-08,2009-09-22
8007,244075,1995-09-08,1995-09-08
8008,884834,1999-09-08,
8009,651893,2008-09-07,
8010,707294,1995-09-08,1995-09-08
8011,762912,1995-09-08,
8012,688159,2001-09-08,2001-09-08
8013,1348067,2002-09-08,2002-09-08
8014,329679,2009-09-08,2009-09-08
8015,1076555,2006-09-08,
8016,1633620,2012-09-07,
8017,1870653,2015-09-08,2015-09-08
8018,1451326,2000-09-07,
8019,958788,1999-09-08,
8020,955508,1996-09-07,
8021,171331,2004-09-07,2004-09-07
8022,604187,1992-09-07,
8023,1085491,1994-09-08,
8024,168481,2004-09-07,2004-09-07
8025,1561090,2011-09-08,
8026,1078788,2010-09-08,
8027,823279,1996-09-07,1996-09-07
8028,1696750,2013-09-08,
8029,13957,2006-09-08,2006-09-11
8030,1197197,2010-09-08,
8031,316147,2005-09-08,2005-09-08
8032,1872388,2009-09-08,
8033,1636344,2013-09-08,2013-09-09
8034,108712,1998-09-09,1998-09-09
8035,1789543,2015-09-09,2015-09-09
8036,618593,2006-09-09,
8037,705676,1995-09-09,1995-09-09
8038,180486,1997-09-09,1997-09-09
8039,13972,2006-09-09,2006-09-09
8040,802311,1999-09-09,
8041,1651437,2013-09-09,2013-09-10
8042,1870282,2015-09-09,2015-09-09
8043,225797,1994-09-09,1994-09-14
8044,1446407,1998-09-09,
8045,764232,1993-09-09,
8046,1350009,2001-09-09,
8047,1428271,2010-09-09,2010-09-09
8048,418083,2003-09-09,
8049,1073372,1998-09-09,
8050,86847,1996-09-08,1996-09-09
8051,1152321,2007-09-09,2007-09-09
8052,1693774,2013-09-09,
8053,772700,2006-09-09,2006-09-09
8054,551003,1995-09-09,
8055,1082508,1997-09-09,
8056,1014475,1995-09-09,
8057,91073,1996-09-08,1996-09-08
8058,62531,1994-09-09,1994-09-09
8059,521394,2005-09-09,
8060,739670,1993-09-09,1993-09-09
8061,974835,1994-09-09,
8062,1539104,2009-09-09,
8063,241040,1994-09-09,1994-10-14
8064,615722,2005-09-09,
8065,685522,1996-09-08,1996-09-08
8066,752547,2001-09-09,
8067,251043,2006-09-09,2006-09-09
8068,454919,2008-09-09,
8069,88417,1996-09-09,1996-09-14
8070,1218051,2010-09-10,2010-09-10
8071,526293,2007-09-10,
8072,1867535,2010-09-10,
8073,101411,1997-09-10,1997-09-12
8074,1464111,2011-09-10,2011-09-10
8075,877960,1999-09-10,
8076,676726,2005-09-10,
8077,478847,2006-09-10,
8078,956001,1997-09-10,
8079,1561414,2011-09-10,
8080,358890,1992-09-09,1992-09-09
8081,840329,1998-09-10,
8082,1785904,2014-09-10,
8083,390002,2005-09-10,
8084,1481091,2011-09-10,
8085,1435259,1995-09-10,
8086,100854,1997-09-11,1997-09-11
8087,188541,1997-09-11,1997-09-11
8088,228604,1996-09-10,1996-09-11
8089,843823,1999-09-11,
8090,1146547,2010-09-11,2010-09-12
8091,445301,2007-09-11,
8092,316616,2006-09-11,2006-09-11
8093,238178,1994-09-11,1994-09-11
8094,983969,1999-09-11,
8095,1474860,2011-09-11,2011-09-11
8096,22326,2007-09-11,2007-09-13
8097,1341583,2005-09-11,2005-09-11
8098,572632,2005-09-11,
8099,331490,2006-09-11,2006-09-11
8100,1693791,2013-09-11,
8101,1679317,2013-09-11,
8102,898790,2001-09-11,
8103,897562,2000-09-10,
8104,1705241,2004-09-11,
8105,1674284,2013-09-12,2013-09-12
8106,538321,2006-09-12,
8107,239275,1994-09-12,1994-09-12
8108,1067503,2009-09-12,
8109,844115,1999-09-12,
8110,1339006,2005-09-12,2005-09-12
8111,140193,2001-09-12,2001-09-12
8112,1135895,2008-09-11,
8113,1694569,2013-09-12,
8114,1234182,2007-09-12,2007-09-12
8115,597773,2008-09-11,
8116,1602842,2012-09-11,2012-09-11
8117,1283828,2009-09-12,2009-09-12
8118,857740,2002-09-12,
8119,1612135,2012-09-11,2012-09-11
8120,761756,1996-09-11,
8121,1104498,1993-09-12,
8122,952057,2009-09-12,2009-09-12
8123,1349605,2002-09-12,2002-09-12
8124,137117,2001-09-12,2001-09-12
8125,52774,1992-09-12,1992-09-12
8126,1561605,2011-09-13,
8127,1504038,2011-09-13,2011-09-13
8128,250345,2002-09-13,2002-09-13
8129,12390,2006-09-13,2006-09-14
8130,12300,2006-09-13,2006-09-13
8131,73259,1994-09-13,1994-09-13
8132,289628,2001-09-13,2001-09-13
8133,1832905,2015-09-13,
8134,1091225,1999-09-13,
8135,1795751,2015-09-13,
8136,255317,2007-09-13,2007-09-13
8137,1506747,2011-09-13,2011-09-13
8138,1132546,2000-09-12,
8139,1061167,2002-09-13,2002-09-13
8140,702743,1993-09-13,1993-09-13
8141,848595,2000-09-12,
8142,38678,2009-09-13,2009-09-13
8143,1099637,1997-09-13,
8144,1457638,2011-09-13,2011-09-14
8145,1600249,2012-09-12,2012-09-12
8146,398872,2007-09-13,
8147,1139870,1995-09-13,
8148,70302,1994-09-13,1994-09-13
8149,839349,1998-09-13,
8150,840814,1998-09-13,
8151,535654,2009-09-13,
8152,1564031,2012-09-12,2012-10-15
8153,772047,2006-09-13,2006-09-13
8154,1261849,2002-09-14,2002-09-14
8155,1638960,2013-09-14,2013-09-15
8156,91689,1996-09-13,1996-09-13
8157,1457642,2011-09-14,2011-09-14
8158,1176007,1999-09-14,1999-09-14
8159,604670,1992-09-13,
8160,340179,2002-09-14,2002-09-14
8161,16416,2006-09-14,2006-11-03
8162,1375157,1993-09-14,1993-09-14
8163,1876045,2009-09-14,2009-09-14
8164,534023,2009-09-14,
8165,875860,1999-09-14,
8166,1686657,2013-09-14,2013-09-14
8167,845823,1999-09-14,
8168,178460,1998-09-14,1998-09-14
8169,732767,1994-09-14,1994-09-14
8170,366795,2003-09-14,2003-09-14
8171,33077,2008-09-13,2008-09-13
8172,1026793,1998-09-14,
8173,1668898,2013-09-14,2013-09-19
8174,383266,2006-09-14,
8175,1053331,2003-09-15,
8176,1794586,2015-09-15,
8177,76177,1995-09-15,1995-09-15
8178,1638682,2013-09-15,2013-09-15
8179,1419961,1993-09-15,1993-09-15
8180,423413,2005-09-15,
8181,1378023,1994-09-15,1994-09-15
8182,1850599,2015-09-15,
8183,695566,1995-09-15,1995-09-15
8184,139823,2001-09-15,2001-09-16
8185,1509772,2011-09-15,
8186,825867,2000-09-14,
8187,1703511,2003-09-15,
8188,1100476,2002-09-15,
8189,39845,2009-09-15,2009-09-15
8190,1081914,1996-09-14,
8191,234245,1993-09-15,1993-09-15
8192,139722,2001-09-15,2001-09-20
8193,1640735,2013-09-15,2013-10-08
8194,411213,2005-09-15,
8195,689237,2001-09-15,2001-09-15
8196,1637751,2013-09-15,2013-09-18
8197,759541,1998-09-15,1998-09-15
8198,1088326,2006-09-16,
8199,1105215,1997-09-16,
8200,651297,2008-09-15,
8201,282306,2003-09-16,2003-09-16
8202,868453,1998-09-16,
8203,1734306,2014-09-16,2014-09-17
8204,138185,2001-09-16,2001-09-16
8205,757286,2001-09-16,2001-09-16
8206,1108312,1994-09-16,
8207,834945,2002-09-16,
8208,1584379,2012-09-15,
8209,1602752,2012-09-15,2012-09-15
8210,979326,1999-09-16,
8211,1561815,2011-09-16,
8212,1698139,2013-09-16,
8213,416987,2003-09-16,
8214,142609,2001-09-16,2001-09-16
8215,1827849,2015-09-16,2015-09-16
8216,1312943,2003-09-16,2003-09-17
8217,227592,1995-09-16,1995-09-18
8218,897589,2000-09-15,
8219,1033115,1999-09-16,
8220,245412,1992-09-15,
8221,759220,1995-09-17,1995-09-17
8222,1717420,2009-09-17,
8223,1074058,2000-09-16,
8224,1539194,2009-09-17,
8225,715859,1999-09-17,1999-09-17
8226,839871,1998-09-17,
8227,1455039,2011-09-17,2011-10-27
8228,1464619,2011-09-17,2011-09-17
8229,213655,1992-09-16,1992-09-16
8230,956036,1997-09-17,
8231,888527,1999-09-17,
8232,903069,1999-09-17,
8233,1120287,1999-09-17,
8234,691702,1992-09-16,1992-09-16
8235,168608,2004-09-16,2004-09-16
8236,314690,2001-09-17,2001-09-17
8237,344522,2004-09-16,2004-09-18
8238,810468,2004-09-16,
8239,1078793,2010-09-18,
8240,1105134,1996-09-17,
8241,1191387,2010-09-18,
8242,157435,2003-09-18,2003-09-18
8243,889731,1999-09-18,
8244,962870,1992-09-17,
8245,837264,1997-09-18,
8246,1119660,1995-09-18,
8247,1638350,2013-09-18,2013-09-19
8248,119749,1999-09-18,1999-09-18
8249,1108089,2008-09-17,
8250,318842,2001-09-18,2001-09-18
8251,31259,2008-09-17,2008-09-18
8252,968169,1996-09-17,
8253,467322,2007-09-18,
8254,82333,1995-09-18,1995-09-19
8255,318343,2000-09-17,2000-09-17
8256,937961,1998-09-18,
8257,331355,2003-09-18,2003-09-18
8258,941297,1999-09-18,
8259,423612,2005-09-18,
8260,702004,1993-09-19,1993-09-19
8261,1385671,1997-09-19,1997-09-19
8262,885517,1997-09-19,
8263,67939,1994-09-19,1994-09-19
8264,1282686,2010-09-19,2010-09-20
8265,1173870,1999-09-19,1999-09-19
8266,655847,2008-09-18,
8267,598869,2000-09-18,
8268,159574,2003-09-19,2003-09-19
8269,1847142,2015-09-19,2015-09-19
8270,401325,2003-09-19,
8271,598870,2000-09-18,
8272,923332,2001-09-19,
8273,1728629,2014-09-19,2014-09-19
8274,1831323,2015-09-19,
8275,256500,2003-09-19,2003-09-19
8276,118042,1999-09-19,1999-09-19
8277,1124178,2006-09-19,
8278,247274,2006-09-20,2006-09-20
8279,1206069,2010-09-20,
8280,1169409,1997-09-20,1997-09-20
8281,763720,1995-09-20,
8282,1344924,2002-09-20,2002-09-20
8283,1411414,1993-09-20,1993-09-20
8284,1401169,1997-09-20,1997-09-20
8285,117626,1999-09-20,1999-09-20
8286,1633830,2012-09-19,
8287,520654,2005-09-20,
8288,1584515,2012-09-19,
8289,726183,2002-09-20,2002-09-20
8290,387994,2004-09-19,
8291,1039177,2000-09-19,
8292,1614029,2012-09-19,
8293,1871143,2015-09-20,2015-09-20
8294,1416636,1993-09-20,1993-09-20
8295,1283326,2010-09-20,2010-09-22
8296,142550,2001-09-20,2001-09-21
8297,239796,1998-09-20,
8298,959460,1995-09-20,
8299,388192,2004-09-19,
8300,1724215,2014-09-21,2014-09-21
8301,553179,1997-09-21,
8302,1188400,2009-09-21,
8303,24161,2007-09-21,2007-09-21
8304,485853,2005-09-21,
8305,1460547,2011-09-21,2011-10-14
8306,191200,1995-09-21,1995-09-21
8307,1099177,1994-09-21,
8308,1698106,2013-09-21,
8309,1789604,2015-09-21,2015-09-21
8310,371077,2006-09-21,2006-09-21
8311,1581959,2012-09-21,2012-09-21
8312,249419,2002-09-22,2002-09-22
8313,1002926,1993-09-22,
8314,969500,1997-09-22,
8315,168339,2004-09-21,2004-09-21
8316,1727989,2014-09-22,2014-10-31
8317,1099873,1999-09-22,
8318,122392,1999-09-22,1999-09-22
8319,563375,2007-09-22,
8320,1174297,1999-09-22,1999-09-22
8321,1512021,2011-09-22,
8322,1661947,2013-09-22,2013-09-22
8323,711815,1993-09-22,1993-09-23
8324,1116958,1999-09-22,
8325,1217745,2009-09-22,2009-09-22
8326,849110,2000-09-21,
8327,846749,1999-09-23,
8328,2883,2005-09-23,2005-09-27
8329,1545672,2010-09-23,
8330,55257,1993-09-23,1993-10-09
8331,765828,2002-09-23,
8332,1174250,1999-09-23,1999-09-23
8333,888632,1999-09-23,
8334,888897,1999-09-23,
8335,1138493,1993-09-23,
8336,807095,2008-09-22,2008-09-22
8337,1479492,2011-09-23,
8338,1174251,1999-09-23,1999-09-23
8339,1573924,2012-09-22,2012-09-22
8340,113987,1999-09-23,1999-09-23
8341,557313,2007-09-23,
8342,1365946,2010-09-23,2010-09-23
8343,1203334,2010-09-23,
8344,937608,1998-09-23,
8345,1871326,2015-09-23,2015-09-23
8346,464402,1994-09-23,
8347,310661,2002-09-23,2002-10-11
8348,1791965,2015-09-24,2015-09-25
8349,2292,2005-09-24,2005-09-25
8350,975496,1995-09-24,
8351,1202175,2010-09-24,
8352,313057,2006-09-24,2006-09-24
8353,455553,2008-09-23,
8354,1457747,2011-09-24,2011-11-08
8355,1290697,2009-09-24,2009-09-24
8356,1337525,2005-09-24,2005-09-24
8357,1576595,2012-09-23,2012-09-23
8358,68895,1994-09-24,1994-09-25
8359,680105,1995-09-24,1995-09-24
8360,280707,2006-09-24,2006-09-25
8361,454057,2008-09-23,
8362,666963,2006-09-24,
8363,1407111,1993-09-24,1993-09-24
8364,1570672,2012-09-24,2012-09-24
8365,1615654,2012-09-24,2012-09-24
8366,1568008,2012-09-24,2012-09-25
8367,1175424,1999-09-25,1999-09-25
8368,1365586,2010-09-25,2010-09-25
8369,1191089,2010-09-25,
8370,1566948,2012-09-24,2012-09-24
8371,1575009,2012-09-24,2012-09-24
8372,1763382,2014-09-25,
8373,694935,1994-09-25,1994-09-25
8374,1147666,2008-09-24,2008-09-24
8375,623664,2005-09-25,
8376,1403176,1996-09-24,1996-09-24
8377,140883,2001-09-25,2001-09-25
8378,1864518,2003-09-25,
8379,1111713,2010-09-25,
8380,910960,1999-09-25,
8381,597847,2008-09-24,
8382,613599,1999-09-25,
8383,1064288,2000-09-24,
8384,144985,2001-09-25,2001-09-25
8385,191205,1995-09-25,1995-09-25
8386,1127193,1993-09-25,
8387,191760,1999-09-26,1999-09-26
8388,1781096,2014-09-26,2014-09-30
8389,457348,2008-09-25,
8390,1519782,2011-09-26,2011-09-26
8391,1863581,2002-09-26,
8392,862025,1999-09-26,
8393,214730,1998-09-26,1998-09-26
8394,1596727,2012-09-25,2012-09-25
8395,900535,2002-09-26,
8396,480171,2008-09-25,
8397,1175517,1999-09-26,1999-09-26
8398,355449,2005-09-26,2005-10-15
8399,144166,2001-09-26,2001-09-26
8400,111612,1998-09-27,1998-09-27
8401,1174978,1999-09-27,1999-09-27
8402,1870937,2015-09-27,2015-09-27
8403,1116572,1993-09-27,
8404,748692,1997-09-27,1997-09-27
8405,709716,1995-09-27,1995-09-27
8406,903084,1999-09-27,
8407,689589,1996-09-26,1996-09-26
8408,6048,2005-09-27,2005-09-27
8409,1500976,2011-09-27,2011-09-27
8410,614045,1999-09-27,
8411,545741,2003-09-27,
8412,1600272,2012-09-26,2012-09-26
8413,545740,2003-09-27,
8414,701631,1993-09-27,1993-09-27
8415,938343,1998-09-27,
8416,1072625,1995-09-27,
8417,859246,1997-09-27,
8418,1164549,2006-09-27,2006-09-27
8419,696030,1995-09-28,1995-09-28
8420,1562284,2011-09-28,
8421,411695,2005-09-28,
8422,1454504,2011-09-28,2011-10-31
8423,72805,1994-09-28,1994-09-28
8424,1231882,2010-09-28,
8425,1266935,2007-09-28,2007-09-28
8426,69659,1994-09-28,1994-09-28
8427,1587374,2012-09-27,2012-09-27
8428,1113498,2004-09-27,
8429,725614,1994-09-28,1994-09-28
8430,809605,2004-09-27,
8431,421192,2005-09-28,
8432,602693,2003-09-28,
8433,921929,2001-09-28,
8434,71559,1994-09-28,1994-09-29
8435,244723,1994-09-28,1994-10-11
8436,933897,2001-09-28,
8437,69803,1994-09-28,1994-09-29
8438,363636,2000-09-27,2000-09-27
8439,637698,2007-09-28,
8440,1128553,2001-09-28,
8441,170115,2004-09-27,2004-09-27
8442,307268,2004-09-28,2004-09-30
8443,900149,2002-09-29,
8444,376948,2004-09-28,
8445,749920,1998-09-29,
8446,1876953,2015-09-29,2015-09-29
8447,1213833,2010-09-29,2010-09-29
8448,1389027,1993-09-29,1993-09-29
8449,233076,1994-09-29,1994-09-29
8450,1145691,1994-09-29,1994-09-29
8451,232445,1994-09-29,1994-09-29
8452,765975,2003-09-29,
8453,39988,2009-09-29,2009-09-30
8454,1282812,2010-09-29,2010-09-29
8455,179243,1992-09-28,1992-09-28
8456,1662157,2013-09-30,2013-09-30
8457,1828140,2015-09-30,2015-09-30
8458,1369750,2010-09-30,
8459,604311,1992-09-29,
8460,812413,2005-09-30,
8461,1275242,2009-09-30,2009-09-30
8462,863836,2000-09-29,
8463,827202,2000-09-29,
8464,605160,1993-09-30,
8465,23774,2007-09-30,2007-09-30
8466,1098285,2006-09-30,
8467,707513,1995-10-01,1995-10-01
8468,773894,1995-10-01,
8469,1873396,2009-10-01,2009-10-01
8470,1203226,2010-10-01,
8471,709820,1995-10-01,1995-10-01
8472,1199574,2010-10-01,
8473,1358232,2010-10-01,2010-10-01
8474,1181359,2010-10-01,2010-10-01
8475,773592,1995-10-01,
8476,1664308,2013-10-01,2013-10-01
8477,1864180,2009-10-01,
8478,623801,2005-10-01,
8479,1222401,2010-10-01,
8480,201672,1997-10-01,1997-10-01
8481,678661,2007-10-01,
8482,1500636,2011-10-01,2011-10-01
8483,1477414,2011-10-01,2011-10-01
8484,1759434,2014-10-01,2014-10-01
8485,774099,1993-10-01,
8486,725595,1994-10-02,1994-10-02
8487,1423909,2010-10-02,
8488,678666,2007-10-02,
8489,137724,2001-10-02,2001-10-03
8490,365562,2002-10-02,2002-10-02
8491,1147392,2008-10-01,2008-10-01
8492,1813614,2015-10-02,
8493,1348097,2002-10-02,2002-10-02
8494,365503,2002-10-02,2002-10-02
8495,710294,1995-10-02,1995-10-02
8496,554379,1998-10-02,
8497,810730,2004-10-01,
8498,1260425,2001-10-02,2001-10-02
8499,1527220,2011-10-02,2011-10-04
8500,1268191,2007-10-02,2007-10-02
8501,1183100,2010-10-02,2010-10-02
8502,653017,2008-10-01,
8503,597907,2008-10-01,
8504,128962,2000-10-01,2000-10-02
8505,895327,2001-10-02,
8506,1679375,2013-10-02,2013-10-02
8507,1789469,2015-10-02,2015-10-05
8508,806374,2007-10-02,2007-10-02
8509,1379462,1993-10-02,1993-10-02
8510,1726528,2014-10-03,2014-12-10
8511,138693,2001-10-03,2001-10-03
8512,1004219,1993-10-03,
8513,1163743,2005-10-03,2005-10-03
8514,195205,1992-10-02,1992-10-03
8515,57697,1993-10-03,1993-10-03
8516,1096431,2001-10-03,
8517,1199973,2010-10-03,
8518,1108341,1995-10-03,
